County,Obesity,Min Wage,Life expectancy 2010,Percent Smokers,Jan & July Public Assist. Participation,Jan & July Non-Public Assist. Participation,Jan & July TOTAL Assist. Participation,Unemployment_rate_2010,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Min Wages Dummies,log_PA,log_NPA,log_TA
Grundy County,30.6,7.25,78.62,19.3,2117,6202,8319,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.6577552711348655,8.732627099660395,9.026297334283887
Hardin County,31.1,7.25,75.35,22.5,3017,10599,13616,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.012018239159062,9.268514936027255,9.519000850813155
Hardin County,33.8,7.25,75.35,22.5,3017,10599,13616,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.012018239159062,9.268514936027255,9.519000850813155
Hardin County,30.1,7.25,75.35,22.5,3017,10599,13616,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.012018239159062,9.268514936027255,9.519000850813155
Hardin County,31.6,7.85,75.35,22.5,3017,10599,13616,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.012018239159062,9.268514936027255,9.519000850813155
Hardin County,32.8,7.25,75.35,22.5,3017,10599,13616,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.012018239159062,9.268514936027255,9.519000850813155
Hardin County,31.6,7.25,75.35,22.5,3017,10599,13616,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.012018239159062,9.268514936027255,9.519000850813155
Henderson County,31.1,7.25,78.61,23.6,769,3524,4293,9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.645090969505644,8.16735198705607,8.36474106822456
Henderson County,32.7,7.25,78.61,23.6,769,3524,4293,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.645090969505644,8.16735198705607,8.36474106822456
Henderson County,21.9,7.25,78.61,23.6,769,3524,4293,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.645090969505644,8.16735198705607,8.36474106822456
Henderson County,36.4,7.25,78.61,23.6,769,3524,4293,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.645090969505644,8.16735198705607,8.36474106822456
Henderson County,27.6,7.25,78.61,23.6,769,3524,4293,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.645090969505644,8.16735198705607,8.36474106822456
Iroquois County,32.4,7.25,77.64,25.9,3551,12218,15769,10.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.174984532943087,9.410665553209713,9.665801266405587
Jersey County,28.4,7.25,78.05,24.2,13957,47059,61016,9.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.543736453508645,10.759157412586816,11.018891403844075
Jo Daviess County,26.8,7.25,80.74,18.9,6071,36007,42078,8.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.711278615130434,10.49146864298082,10.647280317764965
Kane County,26.9,7.25,80.58,18.6,89,771,860,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48863636973214,6.647688373563329,6.756932389247553
Kane County,23.1,7.25,80.58,18.6,89,771,860,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.48863636973214,6.647688373563329,6.756932389247553
Kankakee County,32.8,7.25,77.15,27.0,1770,10054,11824,12.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.478734825567875,9.215725844252521,9.377886643187983
Kendall County,28.1,7.25,80.94,17.7,1884,6492,8376,10.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5411524551363085,8.778325928634482,9.033125752550372
Kendall County,24.2,7.25,80.94,17.7,1884,6492,8376,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.5411524551363085,8.778325928634482,9.033125752550372
Knox County,32.4,7.25,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.906915488678587,9.073947747070628,9.344958673700944
Knox County,33.1,7.25,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.906915488678587,9.073947747070628,9.344958673700944
Knox County,33.3,7.25,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.906915488678587,9.073947747070628,9.344958673700944
Knox County,26.0,7.5,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.906915488678587,9.073947747070628,9.344958673700944
Knox County,32.9,7.35,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.906915488678587,9.073947747070628,9.344958673700944
Knox County,27.9,7.25,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.906915488678587,9.073947747070628,9.344958673700944
Knox County,31.6,7.85,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.906915488678587,9.073947747070628,9.344958673700944
Knox County,29.5,7.25,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.906915488678587,9.073947747070628,9.344958673700944
Knox County,27.8,7.25,77.62,26.2,2716,8725,11441,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.906915488678587,9.073947747070628,9.344958673700944
LaSalle County,29.4,7.25,78.06,25.1,1150,6286,7436,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.047517221357296,8.746080217357513,8.914088348841334
Livingston County,30.8,7.25,78.06,27.9,2066,37556,39622,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.633369649679584,10.533588431378439,10.587139798534272
Livingston County,32.6,7.25,78.06,27.9,2066,37556,39622,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.633369649679584,10.533588431378439,10.587139798534272
Livingston County,26.6,7.25,78.06,27.9,2066,37556,39622,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.633369649679584,10.533588431378439,10.587139798534272
Livingston County,28.1,7.35,78.06,27.9,2066,37556,39622,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.633369649679584,10.533588431378439,10.587139798534272
Livingston County,28.8,7.25,78.06,27.9,2066,37556,39622,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.633369649679584,10.533588431378439,10.587139798534272
McDonough County,29.4,7.25,79.63,19.6,1013,9147,10160,8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.920671504248683,9.121181235656364,9.226213721132472
McHenry County,26.8,7.25,79.89,20.2,95,6633,6728,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553876891600541,8.799812469525556,8.814033201652784
McHenry County,29.6,7.25,79.89,20.2,95,6633,6728,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553876891600541,8.799812469525556,8.814033201652784
McLean County,31.6,7.25,79.88,17.2,1397,35735,37132,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.242082359256962,10.483885879654078,10.522234410519824
McLean County,32.4,7.25,79.88,17.2,1397,35735,37132,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.242082359256962,10.483885879654078,10.522234410519824
McLean County,31.5,7.25,79.88,17.2,1397,35735,37132,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.242082359256962,10.483885879654078,10.522234410519824
Macoupin County,29.9,7.25,78.14,26.0,2182,36822,39004,10.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.687997166393016,10.513850771617152,10.57141948395501
Mason County,31.6,7.25,77.32,25.9,1860,11540,13400,12.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.528331766707247,9.353574540062091,9.503009985939002
Mason County,31.8,7.25,77.32,25.9,1860,11540,13400,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.528331766707247,9.353574540062091,9.503009985939002
Mason County,32.3,7.25,77.32,25.9,1860,11540,13400,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.528331766707247,9.353574540062091,9.503009985939002
Mason County,27.4,7.25,77.32,25.9,1860,11540,13400,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.528331766707247,9.353574540062091,9.503009985939002
Mason County,32.2,9.19,77.32,25.9,1860,11540,13400,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.528331766707247,9.353574540062091,9.503009985939002
Mason County,37.4,7.25,77.32,25.9,1860,11540,13400,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.528331766707247,9.353574540062091,9.503009985939002
Massac County,33.8,7.25,75.89,24.7,942,9026,9968,9.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.848005274576363,9.107864580386947,9.207135241027235
Menard County,28.9,7.25,78.57,23.5,2244,38128,40372,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.716015266642587,10.548704199338523,10.60589175435875
Menard County,29.1,7.25,78.57,23.5,2244,38128,40372,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.716015266642587,10.548704199338523,10.60589175435875
Mercer County,32.4,7.25,79.41,24.3,1793,11584,13377,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.491645473605133,9.357380114625498,9.501292093295586
Mercer County,33.1,7.25,79.41,24.3,1793,11584,13377,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.491645473605133,9.357380114625498,9.501292093295586
Mercer County,32.4,7.35,79.41,24.3,1793,11584,13377,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.491645473605133,9.357380114625498,9.501292093295586
Mercer County,25.1,7.25,79.41,24.3,1793,11584,13377,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.491645473605133,9.357380114625498,9.501292093295586
Mercer County,29.8,7.25,79.41,24.3,1793,11584,13377,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.491645473605133,9.357380114625498,9.501292093295586
Mercer County,29.1,7.85,79.41,24.3,1793,11584,13377,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.491645473605133,9.357380114625498,9.501292093295586
Mercer County,30.9,7.25,79.41,24.3,1793,11584,13377,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.491645473605133,9.357380114625498,9.501292093295586
Mercer County,33.9,7.25,79.41,24.3,1793,11584,13377,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.491645473605133,9.357380114625498,9.501292093295586
Moultrie County,29.7,7.25,78.14,25.2,463,26196,26659,8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.137727054086234,10.173362006337944,10.19088208365186
Ogle County,27.6,7.25,79.57,22.0,2036,13220,15256,12.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.618742377670413,9.489486113405677,9.632728147280256
Peoria County,27.0,7.25,78.07,22.2,12384,40911,53295,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.424160595829509,10.619154254525943,10.883597797123237
Piatt County,30.1,7.25,79.41,21.5,16684,72311,88995,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.722205455316836,11.188731540419244,11.396335467360853
Richland County,30.1,7.25,78.12,23.2,1730,8995,10725,8.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.455876687491824,9.104424146384634,9.280332743796217
Richland County,30.9,7.25,78.12,23.2,1730,8995,10725,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.455876687491824,9.104424146384634,9.280332743796217
Richland County,33.2,7.25,78.12,23.2,1730,8995,10725,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.455876687491824,9.104424146384634,9.280332743796217
Richland County,31.2,7.85,78.12,23.2,1730,8995,10725,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.455876687491824,9.104424146384634,9.280332743796217
Richland County,31.1,7.25,78.12,23.2,1730,8995,10725,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.455876687491824,9.104424146384634,9.280332743796217
Richland County,31.6,7.25,78.12,23.2,1730,8995,10725,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.455876687491824,9.104424146384634,9.280332743796217
Rock Island County,27.3,7.25,78.84,22.5,1017,11343,12360,9.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92461239604856,9.336356092559043,9.422220731011683
Sangamon County,30.6,7.25,78.29,23.0,441,15096,15537,7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.089044875446846,9.622185087048386,9.650979555092
Schuyler County,29.1,7.25,78.72,23.9,1951,15041,16992,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.576097340623111,9.618535084655214,9.740497924041666
Schuyler County,30.9,7.35,78.72,23.9,1951,15041,16992,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.576097340623111,9.618535084655214,9.740497924041666
Schuyler County,28.6,7.25,78.72,23.9,1951,15041,16992,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.576097340623111,9.618535084655214,9.740497924041666
Stark County,31.8,7.25,78.41,23.4,1004,10278,11282,9.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.911747300251674,9.237760967552175,9.330963814299922
Stark County,31.8,7.25,78.41,23.4,1004,10278,11282,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.911747300251674,9.237760967552175,9.330963814299922
Stark County,31.7,7.85,78.41,23.4,1004,10278,11282,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.911747300251674,9.237760967552175,9.330963814299922
Stephenson County,27.7,7.25,79.49,22.8,1620,4676,6296,11.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3901814282264295,8.450198322591959,8.74766979009724
Tazewell County,26.8,7.25,78.67,23.0,1094,9689,10783,9.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9975959829819265,9.178746500385005,9.285726098882073
Tazewell County,30.8,7.25,78.67,23.0,1094,9689,10783,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9975959829819265,9.178746500385005,9.285726098882073
Vermilion County,29.6,7.25,76.49,29.0,1720,7899,9619,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.450079569807499,8.97449144816442,9.171495588152615
Wabash County,29.9,7.25,78.21,24.1,1157,10768,11925,9.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.053585727193677,9.284334051884509,9.386392315756542
Wabash County,36.8,7.25,78.21,24.1,1157,10768,11925,9.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.053585727193677,9.284334051884509,9.386392315756542
Whiteside County,28.2,7.25,78.77,24.3,1207,12731,13938,10.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.095893221097532,9.451795243061646,9.542374201998465
Will County,33.0,7.25,79.76,21.1,1699,11295,12994,11.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4377951216719325,9.332115428902103,9.472242991440476
